"","Reviewer","Number","Authors","Title","Pub.year","URL","Species","Site","Latitude","Longitude","Loc.method","Month","Sample.year","Primer.note","Locus","Cross.species","Sample.Size","loc","Ocean","He.all","adj.He"
"3301","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Laborde",16.48639,-61.49722,"given",NA,2011,FALSE,"#0182",FALSE,12,"582_16.48639_-61.49722","Caribbean",0.862,1.03920202183881
"3302","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Laborde",16.48639,-61.49722,"given",NA,2011,FALSE,"#1490",FALSE,12,"582_16.48639_-61.49722","Caribbean",0.688,0.758729520409678
"3303","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0192",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.901,1.12206913379314
"3304","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0207",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.85,1.01598529381483
"3305","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#2637",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.743,0.837541628683165
"3306","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0007",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.878,1.07166772666749
"3307","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#5047",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.619,0.66746881217844
"3308","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0166",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.765,0.871041330426004
"3309","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#1195",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.425,0.438961885609761
"3310","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0513",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.679,0.746399633896421
"3311","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0585",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.737,0.828620976192048
"3312","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#9253",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.778,0.891476138658278
"3313","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0181",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.16,0.160690652951911
"3314","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#6212",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.664,0.72615564597418
"3315","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#0182",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.805,0.935675468211854
"3316","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Anse Maurice",16.39389,-61.40361,"given",NA,2011,FALSE,"#1490",FALSE,18,"582_16.39389_-61.40361","Caribbean",0.636,0.689303687873626
"3317","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0192",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.841,0.999128884717614
"3318","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0207",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.846,1.00843791477508
"3319","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#2637",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.649,0.706269272675966
"3320","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0007",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.882,1.08008952707455
"3321","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#5047",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.688,0.758729520409678
"3322","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0166",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.921,1.1706397273163
"3323","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#1195",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.635,0.688008520035202
"3324","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0513",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.514,0.539841455269294
"3325","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0585",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.666,0.728833586401869
"3326","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#9253",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.785,0.90269612703782
"3327","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0181",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.377,0.386555157983146
"3328","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#6212",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.802,0.930635998083361
"3329","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#0182",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.799,0.925630398315202
"3330","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Fajou II",16.35972,-61.59222,"given",NA,2011,FALSE,"#1490",FALSE,39,"582_16.35972_-61.59222","Caribbean",0.645,0.70102328322732
"3331","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0192",FALSE,16,"582_16.2_-61.48889","Caribbean",0.855,1.02555083957627
"3332","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0207",FALSE,16,"582_16.2_-61.48889","Caribbean",0.843,1.00283619303511
"3333","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#2637",FALSE,16,"582_16.2_-61.48889","Caribbean",0.726,0.81248741401058
"3334","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0007",FALSE,16,"582_16.2_-61.48889","Caribbean",0.899,1.11748076361291
"3335","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#5047",FALSE,16,"582_16.2_-61.48889","Caribbean",0.627,0.677696219362006
"3336","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0166",FALSE,16,"582_16.2_-61.48889","Caribbean",0.935,1.20825906450692
"3337","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#1195",FALSE,16,"582_16.2_-61.48889","Caribbean",0.627,0.677696219362006
"3338","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0513",FALSE,16,"582_16.2_-61.48889","Caribbean",0.573,0.610161712573845
"3339","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0585",FALSE,16,"582_16.2_-61.48889","Caribbean",0.669,0.732862551548922
"3340","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#9253",FALSE,16,"582_16.2_-61.48889","Caribbean",0.772,0.881981688833429
"3341","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0181",FALSE,16,"582_16.2_-61.48889","Caribbean",0.123,0.123312275191872
"3342","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#6212",FALSE,16,"582_16.2_-61.48889","Caribbean",0.758,0.86024133987421
"3343","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#0182",FALSE,16,"582_16.2_-61.48889","Caribbean",0.857,1.02941951471043
"3344","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_let Gosier",16.2,-61.48889,"given",NA,2011,FALSE,"#1490",FALSE,16,"582_16.2_-61.48889","Caribbean",0.639,0.69319752187258
"3345","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0192",FALSE,14,"582_16.16667_-61.79","Caribbean",0.879,1.07376090940712
"3346","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0207",FALSE,14,"582_16.16667_-61.79","Caribbean",0.894,1.10619440025594
"3347","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#2637",FALSE,14,"582_16.16667_-61.79","Caribbean",0.636,0.689303687873626
"3348","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0007",FALSE,14,"582_16.16667_-61.79","Caribbean",0.868,1.05116035387589
"3349","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#5047",FALSE,14,"582_16.16667_-61.79","Caribbean",0.611,0.657323191505481
"3350","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0166",FALSE,14,"582_16.16667_-61.79","Caribbean",0.921,1.1706397273163
"3351","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#1195",FALSE,14,"582_16.16667_-61.79","Caribbean",0.714,0.795194790199049
"3352","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0513",FALSE,14,"582_16.16667_-61.79","Caribbean",0.566,0.601645744899136
"3353","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0585",FALSE,14,"582_16.16667_-61.79","Caribbean",0.696,0.769811639129344
"3354","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#9253",FALSE,14,"582_16.16667_-61.79","Caribbean",0.836,0.989952655105545
"3355","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0181",FALSE,14,"582_16.16667_-61.79","Caribbean",0.54,0.570437109399922
"3356","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#6212",FALSE,14,"582_16.16667_-61.79","Caribbean",0.794,0.917360848519349
"3357","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#0182",FALSE,14,"582_16.16667_-61.79","Caribbean",0.767,0.874152528337503
"3358","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","I_lets de Pigeon",16.16667,-61.79,"given",NA,2011,FALSE,"#1490",FALSE,14,"582_16.16667_-61.79","Caribbean",0.571,0.607723440835561
"3359","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0192",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.732,0.821252884452186
"3360","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0207",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.86,1.03526967248051
"3361","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#2637",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.647,0.703643358933799
"3362","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0007",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.887,1.09080732182152
"3363","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#5047",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.58,0.618728690672251
"3364","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0166",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.896,1.11067808941223
"3365","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#1195",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.626,0.67641321612931
"3366","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0513",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.524,0.551540591306578
"3367","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0585",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.684,0.753231980541951
"3368","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#9253",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.71,0.789498209346172
"3369","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0181",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.398,0.409335703581277
"3370","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#6212",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.823,0.966672295875852
"3371","BEB",582,"A Japaud, C Bouchon, H Magalon, C Fauvelot","Geographic distances and ocean currents influence Caribbean Acropora palmata population connectivity in the Lesser Antilles",2019,"https://link.springer.com/article/10.1007/s10592-019-01145-9","Acropora palmata","Le Moule",16.33472,-61.34167,"given",NA,2011,FALSE,"#0182",FALSE,11,"582_16.33472_-61.34167","Caribbean",0.602,0.646003459563344
